file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX199904249,772,39,• 1,N/A,0,0,Non-text
CTX199904249,772,40,AE,N/A,0,0,Non-text
CTX199904249,772,41,1 1,N/A,0,0,Non-text
CTX199904249,772,42,KOV,N/A,0,0,Non-text
CTX199904249,772,43,1 1,N/A,0,0,Non-text
CTX199904249,772,45,1 1,N/A,0,0,Non-text
CTX199904249,772,47,1 1,N/A,0,0,Non-text
CTX199904249,772,49,1 1,N/A,0,0,Non-text
CTX199904249,772,59,1 1,N/A,0,0,Non-text
CTX199904249,348,1,348,N/A,0,0,Non-text
CTX199904249,25,1,25,N/A,0,0,Non-text
CTX199904249,25,10,"8/C2, 2/D2, 3/D2, 1/D3, 2/D3, 3/D3, 4/D3, D/D3, 6/D3, 7/D3, 1/E3, 1/D4, 2/D4, 1/E4, 2/E4,",N/A,0,0,Non-text
CTX199904249,25,30,"12/D10, 13/D10, 14/D10, 1/E10, 1/D11, 2/D11, 3/D11, 6/D11, 9/D11, 10/D11, 338/D11,",N/A,0,0,Non-text
CTX199904249,25,31,"2/E11, 3/E11, 4/E11, 5/E11, 7/E11, 1/D12, 2/D12, 3/D12, 10/D12, 11/D12, 1/E12",N/A,0,0,Non-text
CTX199904249,292,1,292,N/A,0,0,Non-text
CTX199904249,292,19,Kov,N/A,0,0,Non-text
CTX199904249,190,19,Kosti,slk_Latn,0.7623,1733.74,Trash
CTX199904249,190,21,Stříbro,ces_Latn,1.0000,963.70,Trash
CTX199904249,190,22,Broušená Industrie,ces_Latn,0.9023,3715.39,Trash
CTX199904249,190,23,Štipaná Industrie,slk_Latn,0.8377,9129.34,Trash
CTX199904249,190,24,Sklo,lit_Latn,0.9975,11048.38,Trash
CTX199904249,190,25,Uhlíky,ces_Latn,1.0000,16162.54,Trash
CTX199904249,190,26,Vzorek výplně,ces_Latn,1.0000,290.54,Noisy
CTX199904249,190,27,Datace 1:,ces_Latn,0.9169,2227.90,Trash
CTX199904249,190,28,Datace 3:,ces_Latn,0.8633,2374.70,Trash
CTX199904249,190,29,Datace 5:,ces_Latn,0.8565,3308.09,Trash
CTX199904249,190,30,Přírůstkové číslo:,ces_Latn,1.0000,297.53,Noisy
CTX199904249,190,31,83 (2x zl. líčené omítky),ces_Latn,0.8103,791.79,Trash
CTX199904249,190,32,Kosti - počet:,bos_Latn,0.5685,872.63,Trash
CTX199904249,190,33,1 sáček přepálených kostí,ces_Latn,1.0000,203.06,Noisy
CTX199904249,190,34,Kov - počet:,slk_Latn,0.7603,1537.49,Trash
CTX199904249,190,35,Stříbro - počet:,ces_Latn,0.9999,512.79,Trash
CTX199904249,190,36,Brunz - počet:,bos_Latn,0.5138,987.40,Trash
CTX199904249,190,37,Broušená industrie - počet:,ces_Latn,0.7708,1196.75,Trash
CTX199904249,190,38,1 - roztloukač (terasa),ces_Latn,0.9555,3379.46,Trash
CTX199904249,190,39,Štípaná industrie - počet:,slk_Latn,0.9500,985.17,Trash
CTX199904249,190,40,1 - úštěp křemence,ces_Latn,1.0000,317.53,Noisy
CTX199904249,190,41,Sklo - počet;,hrv_Latn,0.6079,2250.03,Trash
CTX199904249,190,42,Uhliky - počet:,ces_Latn,0.6368,3377.32,Trash
CTX199904249,190,43,Vzorek výplně - váha:,ces_Latn,1.0000,308.76,Noisy
CTX199904249,190,44,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,190,45,Datace 4:,ces_Latn,0.9130,2550.73,Trash
CTX199904249,190,46,28 (terasa + pískovce),ces_Latn,0.7058,2659.73,Trash
CTX199904249,190,47,Mazanice - počet:,hrv_Latn,0.7147,1744.19,Trash
CTX199904249,190,49,Kameny - počet:,ces_Latn,0.9341,2103.08,Trash
CTX199904249,190,50,Fotodokumentace •,ces_Latn,0.8760,4237.04,Trash
CTX199904249,190,51,"Fotodokumentace - čisla diasnimku: 156/17, 18",ces_Latn,0.4919,740.19,Trash
CTX199904249,190,52,Odkaz na text NZ:,ces_Latn,0.9712,9115.76,Trash
CTX199904249,772,2,PŘIČÍSLO,deu_Latn,0.5050,614.03,Trash
CTX199904249,772,4,LOKALITA,kor_Hang,0.9309,141.37,Noisy
CTX199904249,772,5,Turnov (okr. Semily). Sobotecká ul. ppč. 1818/46,slk_Latn,0.5463,1543.30,Trash
CTX199904249,772,6,SONDA,kor_Hang,0.6782,3207.81,Trash
CTX199904249,772,8,OBJEKT,vie_Latn,0.3706,339.94,Noisy
CTX199904249,772,10,VRŠITÁ,vie_Latn,0.5179,259.68,Noisy
CTX199904249,772,12,DATUMNAL,ltz_Latn,0.9966,424.52,Noisy
CTX199904249,772,14,SACEK,vie_Latn,0.4761,3179.84,Trash
CTX199904249,772,16,NALEZ,deu_Latn,0.5767,9303.52,Trash
CTX199904249,772,17,kam. 1,war_Latn,0.3480,519.35,Trash
CTX199904249,772,18,TYPKER,kor_Hang,0.3228,4378.16,Trash
CTX199904249,772,30,ATYPKER,kor_Hang,0.6738,2588.09,Trash
CTX199904249,772,44,MAZANICE,yue_Hant,0.4861,1106.95,Trash
CTX199904249,772,46,ZA 1RK0STI,kor_Hang,0.9947,683.11,Trash
CTX199904249,772,48,UHLÍKY,deu_Latn,0.9178,137098.25,Trash
CTX199904249,772,50,JINÉ,bod_Tibt,0.3695,3770.66,Trash
CTX199904249,772,51,2 kameny (terasa),ces_Latn,0.7324,2592.35,Trash
CTX199904249,772,52,DATACE,kor_Hang,0.5265,3450.75,Trash
CTX199904249,772,53,kultura lužická,ces_Latn,0.9981,342.47,Noisy
CTX199904249,772,54,ULOŽENI,eng_Latn,0.3732,801.37,Trash
CTX199904249,772,55,OMCR Turnov,kor_Hang,0.9830,103306.54,Trash
CTX199904249,772,56,POZNÁMKA,deu_Latn,0.4857,281.56,Noisy
CTX199904249,772,57,Maškovy zahrady - prodejna Discount - Plus,ces_Latn,0.9704,1297.37,Trash
CTX199904249,772,58,P0ZNAMKA2,vie_Latn,0.4274,413.66,Noisy
CTX199904249,772,60,25. července 2010,ces_Latn,0.9994,1485.67,Trash
CTX199904249,772,61,Stránka 152 z 166,ces_Latn,0.8929,45064.75,Trash
CTX199904249,25,2,"Soubory č.: 7/99, 93/99",ces_Latn,0.7806,1012.75,Trash
CTX199904249,25,3,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,25,4,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,25,5,"Fotodokumentace (DIA): 56/26, 27",ces_Latn,0.3740,560.01,Trash
CTX199904249,25,6,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,25,7,Poznámka: sloupová jáma typu B - „suchá perioda“,ces_Latn,0.8842,779.68,Trash
CTX199904249,25,8,Půdorys P - kultura lužická,ces_Latn,0.9979,390.84,Noisy
CTX199904249,25,9,"Kůlové jamky a žlaby - 1/B1, 1/C1, 2/C1, 3/C1, 2/D1, 2/B2, 1/C2, 2/C2, 3/C2, 4/C2, 6/C2,",ady_Cyrl,0.3658,11.86,Noisy
CTX199904249,25,11,3/E4 + kůlová dlažba“,ces_Latn,0.9544,549.86,Trash
CTX199904249,25,12,Sídlištní objekt - silo: 7/C2,ces_Latn,0.8648,595.32,Trash
CTX199904249,25,13,Množina: B,slk_Latn,0.6980,461.13,Noisy
CTX199904249,25,14,Číslo objektu: C10/001/98,ces_Latn,0.8515,1214.42,Trash
CTX199904249,25,15,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,25,16,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,25,17,"Popis objektu: zahloubený objekt elipsovitého půdorysu, U profil, zaoblené dno",ces_Latn,0.9280,872.67,Trash
CTX199904249,25,18,"Rozměry: délka 0,44 m, šířka 0,34 m, hloubka 0,09 m",ces_Latn,0.9997,123.51,Noisy
CTX199904249,25,19,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,25,20,Výplň 2:,slk_Latn,0.9901,801.92,Trash
CTX199904249,25,21,"Nálezy: keramika, mazanice",ces_Latn,0.7486,1001.27,Trash
CTX199904249,25,22,Soubory č.: 532/98,ces_Latn,0.9770,3249.77,Trash
CTX199904249,25,23,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,25,24,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,25,25,Fotodokumentace (DIA): 56/34,ces_Latn,0.5024,793.47,Trash
CTX199904249,25,26,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,25,27,Poznámka: kůlová jamka typu A - „suchá perioda“,slk_Latn,0.7870,650.80,Trash
CTX199904249,25,28,Půdorys O - kultura lužická,ces_Latn,0.9971,387.66,Noisy
CTX199904249,25,29,"Kůlové jamky a žlaby - 1/C10, 3/C10, 4/D10, 5/D10, 8/D10, 9/D10, 10/D10, 11/D10,",ces_Latn,0.5350,14.96,Noisy
CTX199904249,25,32,+ kůlová dlažba“,ces_Latn,0.9587,504.48,Trash
CTX199904249,25,33,Sídlištní objekt - silo: 21/E11,ces_Latn,0.9471,835.76,Trash
CTX199904249,25,34,Množina: A,slk_Latn,0.5787,289.77,Noisy
CTX199904249,25,35,Číslo objektu: C10/003/98,ces_Latn,0.8964,1250.77,Trash
CTX199904249,25,36,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,25,37,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,25,38,"Popis objektu: zahloubený objekt elipsovitého půdorysu, U profil, zaoblené dno",ces_Latn,0.9280,872.67,Trash
CTX199904249,25,39,"Rozměry: délka 0,31m, šířka 0,22 m, hloubka 0,06 m",ces_Latn,0.9997,146.29,Noisy
CTX199904249,25,40,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,25,41,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,25,42,Nálezy: kameny,ces_Latn,0.9972,2225.89,Trash
CTX199904249,25,43,Soubory č.: 533/98,ces_Latn,0.9717,3112.46,Trash
CTX199904249,25,44,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,25,45,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,25,46,Fotodokumentace (DIA): 56/36,ces_Latn,0.5172,694.59,Trash
CTX199904249,25,47,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,25,48,Poznámka: kůlová jamka typu A - „suchá perioda“,slk_Latn,0.7870,650.80,Trash
CTX199904249,25,49,Půdorys O - kultura lužická,ces_Latn,0.9971,387.66,Noisy
CTX199904249,292,2,Lokalita:,slk_Latn,0.6050,666.19,Trash
CTX199904249,292,3,Plocha:,vie_Latn,0.5906,355.85,Noisy
CTX199904249,292,4,Popis objektu:,bos_Latn,0.3233,1935.94,Trash
CTX199904249,292,5,"Tumov - Maškovy zahrady, výzkum 1998, Discount- Plus",ces_Latn,0.8812,498.05,Noisy
CTX199904249,292,6,A Číslo objektu; D1/002/98,ces_Latn,0.5071,1123.95,Trash
CTX199904249,292,7,"zahloubený objekt elipsovitého půdorysu, délka 0,68 m, šírka 0,48 m. hloubka 0,14 m.",ces_Latn,0.9899,253.43,Noisy
CTX199904249,292,8,"asymetrický U profil, ploché dno",slk_Latn,0.6947,1789.92,Trash
CTX199904249,292,9,Výplň 1:,slk_Latn,0.9931,805.68,Trash
CTX199904249,292,10,Výplň 2:,slk_Latn,0.9901,801.92,Trash
CTX199904249,292,11,středné ulehlá tmavé hnědá hlina s velkou příměsí mazanice (40%),ces_Latn,1.0000,219.70,Noisy
CTX199904249,292,12,Výplň 3:,slk_Latn,0.9878,861.15,Trash
CTX199904249,292,13,Výplň 4:,slk_Latn,0.9870,865.03,Trash
CTX199904249,292,14,Výplň 5:,slk_Latn,0.9910,889.01,Trash
CTX199904249,292,15,Keramika,deu_Latn,0.6508,2460.53,Trash
CTX199904249,292,16,Kameny,ces_Latn,0.9966,26272.98,Trash
CTX199904249,292,17,Mazanice,vie_Latn,0.7063,3399.66,Trash
CTX199904249,292,18,Kosti,slk_Latn,0.7623,1733.74,Trash
CTX199904249,292,20,Stříbro,ces_Latn,1.0000,963.70,Trash
CTX199904249,292,21,Broušená Industrie,ces_Latn,0.9023,3715.39,Trash
CTX199904249,292,22,Štipaná Industrie,slk_Latn,0.8377,9129.34,Trash
CTX199904249,292,23,Sklo,lit_Latn,0.9975,11048.38,Trash
CTX199904249,292,24,Uhlíky,ces_Latn,1.0000,16162.54,Trash
CTX199904249,292,25,Vzorek výplne,slk_Latn,1.0000,903.45,Trash
CTX199904249,292,26,Datace 1:,ces_Latn,0.9169,2227.90,Trash
CTX199904249,292,27,Datace 3:,ces_Latn,0.8633,2374.70,Trash
CTX199904249,292,51,"8/C2, 2/D2, 3/D2,1/D3, 2/D3, 3/D3, 4/D3, D/D3, 6/D3, 7/D3, 1/E3,1/D4, 2/D4, 1/E4, 2/E4,",N/A,0,0,Non-text
CTX199904249,292,53,B,N/A,0,0,Non-text
CTX199904249,470,1,470,N/A,0,0,Non-text
CTX199904249,470,5,A,N/A,0,0,Non-text
CTX199904249,470,7,E9/004/98,N/A,0,0,Non-text
CTX199904249,470,20,Kov,N/A,0,0,Non-text
CTX199904249,347,1,347,N/A,0,0,Non-text
CTX199904249,347,14,Kov,N/A,0,0,Non-text
CTX199904249,347,24,A,N/A,0,0,Non-text
CTX199904249,347,52,"8/C2, 2/D2, 3/D2,1/D3, 2/D3, 3/D3, 4/D3, D/D3, 6/D3, 7/D3,1/E3,1/D4, 2/D4, 1/E4, 2/E4,",N/A,0,0,Non-text
CTX199904249,347,54,A,N/A,0,0,Non-text
CTX199904249,725,1,726,N/A,0,0,Non-text
CTX199904249,725,3,0553/98 1,N/A,0,0,Non-text
CTX199904249,725,7,C10 1,N/A,0,0,Non-text
CTX199904249,725,9,10/C10 1,N/A,0,0,Non-text
CTX199904249,725,11,1 1,N/A,0,0,Non-text
CTX199904249,292,28,Datace 5:,ces_Latn,0.8565,3308.09,Trash
CTX199904249,292,29,Přírůstkové číslo:,ces_Latn,1.0000,297.53,Noisy
CTX199904249,292,30,Fotodokumentace,ces_Latn,0.9007,3640.30,Trash
CTX199904249,292,31,- počet:,hrv_Latn,0.5272,4621.82,Trash
CTX199904249,292,32,Kameny - počet:,ces_Latn,0.9341,2103.08,Trash
CTX199904249,292,33,Mazanice - počet:,hrv_Latn,0.7147,1744.19,Trash
CTX199904249,292,34,Kosti - počet:,bos_Latn,0.5685,872.63,Trash
CTX199904249,292,35,Kov - počet:,slk_Latn,0.7603,1537.49,Trash
CTX199904249,292,36,Stříbro - počet:,ces_Latn,0.9999,512.79,Trash
CTX199904249,292,37,Brunz - počet:,bos_Latn,0.5138,987.40,Trash
CTX199904249,292,38,Broušená industrie - počet:,ces_Latn,0.7708,1196.75,Trash
CTX199904249,292,39,Štípaná industrie - počet:,slk_Latn,0.9500,985.17,Trash
CTX199904249,292,40,Sklo - počet;,hrv_Latn,0.6079,2250.03,Trash
CTX199904249,292,41,Uhliky - počet:,ces_Latn,0.6368,3377.32,Trash
CTX199904249,292,42,Vzorek výplne - váha:,slk_Latn,0.9992,633.62,Trash
CTX199904249,292,43,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,292,44,Datace 4:,ces_Latn,0.9130,2550.73,Trash
CTX199904249,292,45,Fotodokumentace - čisla diasnimku:,ces_Latn,0.5013,1008.88,Trash
CTX199904249,292,46,Plánová dokumentace,ces_Latn,0.9972,3944.32,Trash
CTX199904249,292,47,Poznámka:,slk_Latn,0.9944,670.14,Trash
CTX199904249,292,48,Množina:,ces_Latn,0.6777,418.33,Noisy
CTX199904249,292,49,"sloupová jáma skupiny B - “suchá perioda""; Půdorys P - kultura lužická",ces_Latn,0.9943,766.90,Trash
CTX199904249,292,50,"Kůlové jamky a žlaby- 1/B1, 1/C1, 2/C1, 3/C1, 2/D1, 2/B2,1/C2, 2/C2, 3/C2, 4/C2, 6/C2,",ady_Cyrl,0.3443,14.22,Noisy
CTX199904249,292,52,"3/E4 + „kulová dlažha""",slk_Latn,0.5987,685.55,Trash
CTX199904249,292,54,Odkaz na text NZ:,ces_Latn,0.9712,9115.76,Trash
CTX199904249,470,2,Lokalita:,slk_Latn,0.6050,666.19,Trash
CTX199904249,470,3,"Tumov - Maškovy zahrady, výzkum 1998, Discount- Plus",ces_Latn,0.8812,498.05,Noisy
CTX199904249,470,4,Plocha:,vie_Latn,0.5906,355.85,Noisy
CTX199904249,470,6,Číslo objektu:,ces_Latn,0.9104,3244.14,Trash
CTX199904249,470,8,Popis objektu:,bos_Latn,0.3233,1935.94,Trash
CTX199904249,470,9,"zahloubený objekt elipsovitého půdorysu, délka 0,3 m, sirka 0.22 m. hloubka 0,12 m,",ces_Latn,0.9877,379.18,Noisy
CTX199904249,470,10,"asymetrický U profil, ploché dno",slk_Latn,0.6947,1789.92,Trash
CTX199904249,470,11,Výplň 1:,slk_Latn,0.9931,805.68,Trash
CTX199904249,470,12,Výplň 2:,slk_Latn,0.9901,801.92,Trash
CTX199904249,470,13,Výplň 3:,slk_Latn,0.9878,861.15,Trash
CTX199904249,470,14,Výplň 4:,slk_Latn,0.9870,865.03,Trash
CTX199904249,470,15,Výplň 5:,slk_Latn,0.9910,889.01,Trash
CTX199904249,470,16,Keramika,deu_Latn,0.6508,2460.53,Trash
CTX199904249,470,17,Kameny,ces_Latn,0.9966,26272.98,Trash
CTX199904249,470,18,Mazanice,vie_Latn,0.7063,3399.66,Trash
CTX199904249,470,19,Kosti,slk_Latn,0.7623,1733.74,Trash
CTX199904249,470,21,Stříbro,ces_Latn,1.0000,963.70,Trash
CTX199904249,470,22,Broušená Industrie,ces_Latn,0.9023,3715.39,Trash
CTX199904249,470,23,Štipaná industrie,slk_Latn,0.9247,8563.44,Trash
CTX199904249,470,24,Sklo,lit_Latn,0.9975,11048.38,Trash
CTX199904249,470,25,Uhliky,slk_Latn,0.6304,70103.12,Trash
CTX199904249,470,26,Vzorek výplně,ces_Latn,1.0000,290.54,Noisy
CTX199904249,470,27,Datace 1:,ces_Latn,0.9169,2227.90,Trash
CTX199904249,470,28,Datace 3:,ces_Latn,0.8633,2374.70,Trash
CTX199904249,470,29,Datace 5:,ces_Latn,0.8565,3308.09,Trash
CTX199904249,470,30,Přírůstkové číslo:,ces_Latn,1.0000,297.53,Noisy
CTX199904249,470,31,Fotodokumentace,ces_Latn,0.9007,3640.30,Trash
CTX199904249,470,32,Fotodokumentace - čisla díasnimkú:,ces_Latn,0.8436,660.82,Trash
CTX199904249,470,33,"středně ulehlá, šedohnědá jilovitopisčitá hlína",ces_Latn,1.0000,203.83,Noisy
CTX199904249,470,34,Kameny - počet:,ces_Latn,0.9341,2103.08,Trash
CTX199904249,470,35,Kosti - počet:,bos_Latn,0.5685,872.63,Trash
CTX199904249,470,36,Kov - počet:,slk_Latn,0.7603,1537.49,Trash
CTX199904249,470,37,Stříbro - počet:,ces_Latn,0.9999,512.79,Trash
CTX199904249,470,38,Bronz - počet:,bos_Latn,0.8945,1218.65,Trash
CTX199904249,470,39,Sklo - počet;,hrv_Latn,0.6079,2250.03,Trash
CTX199904249,470,40,Uhliky - počet:,ces_Latn,0.6368,3377.32,Trash
CTX199904249,470,41,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,470,42,Datace 4:,ces_Latn,0.9130,2550.73,Trash
CTX199904249,470,43,Mazanice - počet:,hrv_Latn,0.7147,1744.19,Trash
CTX199904249,470,44,Broušená industrie - počet:,ces_Latn,0.7708,1196.75,Trash
CTX199904249,470,45,Štípaná industrie - počet:,slk_Latn,0.9500,985.17,Trash
CTX199904249,470,46,Vzorek výplně - váha:,ces_Latn,1.0000,308.76,Noisy
CTX199904249,470,47,Plánová dokumentace •,ces_Latn,0.9963,4815.92,Trash
CTX199904249,470,48,Čísla plánů: |,ces_Latn,0.9319,2031.75,Trash
CTX199904249,470,49,"Poznámka: kůlová Jamka skupiny A - “kůlová dlažba - mokrá perioda“"", dvojice k.j. 3/E9 a 4/E9",ces_Latn,0.6400,208.65,Noisy
CTX199904249,470,50,Množina: H,ces_Latn,0.6029,450.80,Noisy
CTX199904249,470,51,Odkaz na text NZ:,ces_Latn,0.9712,9115.76,Trash
CTX199904249,347,2,Lokalita:,slk_Latn,0.6050,666.19,Trash
CTX199904249,347,3,Plocha:,vie_Latn,0.5906,355.85,Noisy
CTX199904249,347,4,Popis objektu:,bos_Latn,0.3233,1935.94,Trash
CTX199904249,347,5,Výplň 1:,slk_Latn,0.9931,805.68,Trash
CTX199904249,347,6,Výplň 2:,slk_Latn,0.9901,801.92,Trash
CTX199904249,347,7,Výplň 3:,slk_Latn,0.9878,861.15,Trash
CTX199904249,347,8,Výplň 4:,slk_Latn,0.9870,865.03,Trash
CTX199904249,347,9,Výplň 5:,slk_Latn,0.9910,889.01,Trash
CTX199904249,347,10,Keramika,deu_Latn,0.6508,2460.53,Trash
CTX199904249,347,11,Kameny,ces_Latn,0.9966,26272.98,Trash
CTX199904249,347,12,Mazanice,vie_Latn,0.7063,3399.66,Trash
CTX199904249,347,13,Kosti,slk_Latn,0.7623,1733.74,Trash
CTX199904249,347,15,Stříbro,ces_Latn,1.0000,963.70,Trash
CTX199904249,347,16,Broušená Industrie,ces_Latn,0.9023,3715.39,Trash
CTX199904249,347,17,Štipaná industrie,slk_Latn,0.9247,8563.44,Trash
CTX199904249,347,18,Sklo,lit_Latn,0.9975,11048.38,Trash
CTX199904249,347,19,Uhlíky,ces_Latn,1.0000,16162.54,Trash
CTX199904249,347,20,Vzorek výplně,ces_Latn,1.0000,290.54,Noisy
CTX199904249,347,21,Datace 1:,ces_Latn,0.9169,2227.90,Trash
CTX199904249,347,22,Datace 3:,ces_Latn,0.8633,2374.70,Trash
CTX199904249,347,23,"Tumov - Maškovy zahrady, výzkum 1998, Discount- Plus",ces_Latn,0.8812,498.05,Noisy
CTX199904249,347,25,Čisto objektu:,lit_Latn,0.9421,1541.88,Trash
CTX199904249,347,26,středně ulehlá tmavě hnědá jilovitopisčitá hlína s hrudkami mazanice,ces_Latn,1.0000,218.73,Noisy
CTX199904249,347,27,Kameny - počet:,ces_Latn,0.9341,2103.08,Trash
CTX199904249,347,28,Mazanice - počet:,hrv_Latn,0.7147,1744.19,Trash
CTX199904249,347,29,Kosti - počet:,bos_Latn,0.5685,872.63,Trash
CTX199904249,347,30,Kov - počet:,slk_Latn,0.7603,1537.49,Trash
CTX199904249,347,31,Stříbro - počet:,ces_Latn,0.9999,512.79,Trash
CTX199904249,347,32,Bronz - počet:,bos_Latn,0.8945,1218.65,Trash
CTX199904249,347,33,Broušená industrie - počet:,ces_Latn,0.7708,1196.75,Trash
CTX199904249,347,34,Štípaná industrie - počet:,slk_Latn,0.9500,985.17,Trash
CTX199904249,347,35,Sklo - počet:,hrv_Latn,0.7174,1570.46,Trash
CTX199904249,347,36,Uhliky - počet:,ces_Latn,0.6368,3377.32,Trash
CTX199904249,347,37,Vzorek výplně - váha:,ces_Latn,1.0000,308.76,Noisy
CTX199904249,347,38,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,347,39,Datace 4:,ces_Latn,0.9130,2550.73,Trash
CTX199904249,347,40,"zahloubený objekt elipsovitého půdorysu, délka 0,48 m, sirka 0,34 m, hloubka 0,16 m. U",ces_Latn,0.9848,320.30,Noisy
CTX199904249,347,41,"profil, ploché dno",slk_Latn,0.7659,1882.70,Trash
CTX199904249,347,42,Datace 5:,ces_Latn,0.8565,3308.09,Trash
CTX199904249,347,43,Fotodokumentace •,ces_Latn,0.8760,4237.04,Trash
CTX199904249,347,44,Fotodokumentace - čísla diasnimku: 157/7,ces_Latn,0.8961,1220.98,Trash
CTX199904249,347,45,Plánová dokumentace,ces_Latn,0.9972,3944.32,Trash
CTX199904249,347,46,Čísla plánů:,ces_Latn,0.9612,1908.18,Trash
CTX199904249,347,47,Poznámka:,slk_Latn,0.9944,670.14,Trash
CTX199904249,347,48,Množina:,ces_Latn,0.6777,418.33,Noisy
CTX199904249,347,49,Odkaz na text NZ:,ces_Latn,0.9712,9115.76,Trash
CTX199904249,347,50,"kůlová Jamka skupiny A - ""suchá perioda""; Půdorys P- kultura lužická",ces_Latn,0.9590,811.67,Trash
CTX199904249,347,51,"Kůlové jamky a žlaby- 1/B1, 1/C1, 2/C1,3/C1, 2/D1, 2/B2,1/C2, 2/C2, 3/C2, 4/C2, 6/C2,",ady_Cyrl,0.2597,14.91,Noisy
CTX199904249,347,53,"3/E4 + „kúlová dlažha""",slk_Latn,0.9861,839.03,Trash
CTX199904249,725,2,PŘIČÍSLO,deu_Latn,0.5050,614.03,Trash
CTX199904249,725,4,LOKALITA,kor_Hang,0.9309,141.37,Noisy
CTX199904249,725,5,"Turnov (okr. Semily), Sobotecká ul. ppč. 1818/46",slk_Latn,0.6221,1915.18,Trash
CTX199904249,725,6,SONDA,kor_Hang,0.6782,3207.81,Trash
CTX199904249,725,8,OBJEKT,vie_Latn,0.3706,339.94,Noisy
CTX199904249,725,10,VRSTTA,kor_Hang,0.9990,6467.68,Trash
CTX199904249,725,12,"DATVMNAL 22,10.98.",ltz_Latn,0.8386,459.69,Noisy
CTX199904249,725,18,TC,N/A,0,0,Non-text
CTX199904249,725,23,AB,N/A,0,0,Non-text
CTX199904249,725,25,AD,N/A,0,0,Non-text
CTX199904249,725,26,AE,N/A,0,0,Non-text
CTX199904249,725,27,KOV,N/A,0,0,Non-text
CTX199904249,428,1,428,N/A,0,0,Non-text
CTX199904249,428,8,11.11.1998,N/A,0,0,Non-text
CTX199904249,428,9,04,N/A,0,0,Non-text
CTX199904249,428,10,E2,N/A,0,0,Non-text
CTX199904249,428,17,1 : 20,N/A,0,0,Non-text
CTX199904249,72,1,72,N/A,0,0,Non-text
CTX199904249,310,1,o,N/A,0,0,Non-text
CTX199904249,310,2,2 m,N/A,0,0,Non-text
CTX199904249,310,3,310,N/A,0,0,Non-text
CTX199904249,310,9,10. 11,N/A,0,0,Non-text
CTX199904249,310,11,D10,N/A,0,0,Non-text
CTX199904249,310,18,$,N/A,0,0,Non-text
CTX199904249,310,19,*,N/A,0,0,Non-text
CTX199904249,310,20,1 : 20,N/A,0,0,Non-text
CTX199904249,310,21,/ 10/D10,N/A,0,0,Non-text
CTX199904249,310,23,KD,N/A,0,0,Non-text
CTX199904249,310,24,( 11/D10 \,N/A,0,0,Non-text
CTX199904249,310,25,"\ 2s. ,",N/A,0,0,Non-text
CTX199904249,310,27,—,N/A,0,0,Non-text
CTX199904249,891,1,892,N/A,0,0,Non-text
CTX199904249,427,1,427,N/A,0,0,Non-text
CTX199904249,427,5,F,N/A,0,0,Non-text
CTX199904249,427,7,E2/004/98,N/A,0,0,Non-text
CTX199904249,427,20,Kov,N/A,0,0,Non-text
CTX199904249,725,13,S ACER 105,kor_Hang,0.9879,7899.81,Trash
CTX199904249,725,14,"NALEZ ker.,maz.",vie_Latn,0.4623,11681.91,Trash
CTX199904249,725,15,TYPKER,kor_Hang,0.3228,4378.16,Trash
CTX199904249,725,16,TA I I,eng_Latn,0.9610,1404.27,Trash
CTX199904249,725,17,TB I |,eng_Latn,0.9977,2164.68,Trash
CTX199904249,725,19,TD | |,vie_Latn,0.9225,294.33,Noisy
CTX199904249,725,20,TE I I,eng_Latn,0.9703,1482.88,Trash
CTX199904249,725,21,ATYPKER 1,kor_Hang,0.6175,1893.58,Trash
CTX199904249,725,22,AA vs2-1 |,slv_Latn,0.6109,744.80,Trash
